dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,count_lagged_week
2012-01-20,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,104,136.0
2012-01-20,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239,72,102.0
2012-01-20,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,38,65.0
2012-01-21,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,24,65.0
2012-01-21,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,23,44.0
2012-01-21,1,1,2,0,6,0,3,0.14,0.2121,0.86,0.0,26,50.0
2012-01-21,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,13,38.0
2012-01-21,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,1,20.0
2012-01-21,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,2,3.0
2012-01-21,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,1,4.0
2012-01-21,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,13,5.0
2012-01-21,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,25,24.0
2012-01-21,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,42,92.0
2012-01-21,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,45,81.0
2012-01-21,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,63,149.0
2012-01-21,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,67,178.0
2012-01-21,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,76,219.0
2012-01-21,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,95,220.0
2012-01-21,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194,119,231.0
2012-01-21,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,118,226.0
2012-01-21,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,106,206.0
2012-01-21,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,110,144.0
2012-01-21,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,85,143.0
2012-01-21,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,67,102.0
2012-01-21,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,69,103.0
2012-01-21,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,59,69.0
2012-01-21,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,52,66.0
2012-01-22,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,52,76.0
2012-01-22,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,50,59.0
2012-01-22,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,47,42.0
2012-01-22,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,21,43.0
2012-01-22,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,2,25.0
2012-01-22,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,3,6.0
2012-01-22,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,4,5.0
2012-01-22,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,13,8.0
2012-01-22,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,32,17.0
2012-01-22,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,63,36.0
2012-01-22,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,129,90.0
2012-01-22,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,133,126.0
2012-01-22,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,185,165.0
2012-01-22,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,199,234.0
2012-01-22,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,182,224.0
2012-01-22,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,176,188.0
2012-01-22,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,155,206.0
2012-01-22,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,108,205.0
2012-01-22,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,121,146.0
2012-01-22,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,89,120.0
2012-01-22,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,74,110.0
2012-01-22,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,44,95.0
2012-01-22,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,58,72.0
2012-01-22,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,37,60.0
2012-01-23,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,19,29.0
2012-01-23,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,4,25.0
2012-01-23,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,2,20.0
2012-01-23,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,1,17.0
2012-01-23,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,1,3.0
2012-01-23,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,19,8.0
2012-01-23,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,42,6.0
2012-01-23,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,122,13.0
2012-01-23,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,272,33.0
2012-01-23,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,211,78.0
2012-01-23,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,149,96.0
2012-01-23,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,62,126.0
2012-01-23,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,62,179.0
2012-01-23,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,37,185.0
2012-01-23,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,61,228.0
2012-01-23,1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239,74,181.0
2012-01-23,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,122,192.0
2012-01-23,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,276,180.0
2012-01-23,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,282,193.0
2012-01-23,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,220,181.0
2012-01-23,1,1,20,0,1,1,2,0.26,0.2576,1.0,0.1642,169,144.0
2012-01-23,1,1,21,0,1,1,2,0.26,0.2424,1.0,0.2836,120,90.0
2012-01-23,1,1,22,0,1,1,2,0.26,0.2424,1.0,0.2836,68,49.0
2012-01-23,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,37,43.0
2012-01-24,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,25,28.0
2012-01-24,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,9,12.0
2012-01-24,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,8,2.0
2012-01-24,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,3,12.0
2012-01-24,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,2,2.0
2012-01-24,1,1,5,0,2,1,2,0.3,0.3182,1.0,0.0896,26,13.0
2012-01-24,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,89,57.0
2012-01-24,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,232,126.0
2012-01-24,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,490,93.0
2012-01-24,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,255,68.0
2012-01-24,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,116,62.0
2012-01-24,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,153,75.0
2012-01-24,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,175,86.0
2012-01-24,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,203,103.0
2012-01-24,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,173,132.0
2012-01-24,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,208,129.0
2012-01-24,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,278,219.0
2012-01-24,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,515,462.0
2012-01-24,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,423,463.0
2012-01-24,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,331,308.0
2012-01-24,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,229,180.0
2012-01-24,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,172,180.0
2012-01-24,1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0,125,90.0
2012-01-24,1,1,23,0,2,1,1,0.32,0.3485,0.76,0.0,99,61.0
2012-01-25,1,1,0,0,3,1,1,0.26,0.303,0.93,0.0,31,17.0
2012-01-25,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,13,10.0
2012-01-25,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,6,2.0
2012-01-25,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,1,4.0
2012-01-25,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,4,1.0
2012-01-25,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,33,29.0
2012-01-25,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,88,88.0
2012-01-25,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,257,263.0
2012-01-25,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,513,489.0
2012-01-25,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,236,202.0
2012-01-25,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,141,93.0
2012-01-25,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,157,114.0
2012-01-25,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,193,161.0
2012-01-25,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,212,130.0
2012-01-25,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,160,105.0
2012-01-25,1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0,155,130.0
2012-01-25,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,246,176.0
2012-01-25,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,470,346.0
2012-01-25,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,439,355.0
2012-01-25,1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0,316,256.0
2012-01-25,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,235,165.0
2012-01-25,1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0,185,124.0
2012-01-25,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,113,78.0
2012-01-25,1,1,23,0,3,1,2,0.28,0.3182,0.65,0.0,66,38.0
2012-01-26,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,25,16.0
2012-01-26,1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0,21,5.0
2012-01-26,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,7,3.0
2012-01-26,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,6,4.0
2012-01-26,1,1,4,0,4,1,1,0.28,0.3182,0.75,0.0,3,1.0
2012-01-26,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,28,19.0
2012-01-26,1,1,6,0,4,1,2,0.28,0.3182,0.81,0.0,88,86.0
2012-01-26,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,239,206.0
2012-01-26,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,530,423.0
2012-01-26,1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0,274,210.0
2012-01-26,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,108,108.0
2012-01-26,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,111,99.0
2012-01-26,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,165,111.0
2012-01-26,1,1,13,0,4,1,2,0.38,0.3939,0.71,0.0,173,124.0
2012-01-26,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,128,119.0
2012-01-26,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,164,127.0
2012-01-26,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,224,193.0
2012-01-26,1,1,17,0,4,1,2,0.42,0.4242,0.71,0.0,413,385.0
2012-01-26,1,1,18,0,4,1,2,0.42,0.4242,0.71,0.0,406,361.0
2012-01-26,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,313,234.0
2012-01-26,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,224,191.0
2012-01-26,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,192,121.0
2012-01-26,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,142,90.0
2012-01-26,1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0,91,56.0
2012-01-27,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,38,27.0
2012-01-27,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,29,15.0
2012-01-27,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,13,11.0
2012-01-27,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,8,4.0
2012-01-27,1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985,4,3.0
2012-01-27,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,24,19.0
2012-01-27,1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284,72,68.0
2012-01-27,1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985,134,185.0
2012-01-27,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,220,425.0
2012-01-27,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,107,263.0
2012-01-27,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,126,97.0
2012-01-27,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,105,123.0
2012-01-27,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,180,124.0
2012-01-27,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,201,156.0
2012-01-27,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,176,115.0
2012-01-27,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,197,156.0
2012-01-27,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,267,174.0
2012-01-27,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,422,349.0
2012-01-27,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,383,301.0
2012-01-27,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,251,192.0
2012-01-27,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,159,142.0
2012-01-27,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,135,104.0
2012-01-27,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,119,72.0
2012-01-27,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,86,38.0
2012-01-28,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,69,24.0
2012-01-28,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,58,23.0
2012-01-28,1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,41,26.0
2012-01-28,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,17,13.0
2012-01-28,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,8,1.0
2012-01-28,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,10,2.0
2012-01-28,1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,15,1.0
2012-01-28,1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,31,13.0
2012-01-28,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,91,25.0
2012-01-28,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,158,42.0
2012-01-28,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,191,45.0
2012-01-28,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,296,63.0
2012-01-28,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,314,67.0
2012-01-28,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,373,76.0
2012-01-28,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,362,95.0
2012-01-28,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,410,119.0
2012-01-28,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,407,118.0
2012-01-28,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,290,106.0
2012-01-28,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,241,110.0
2012-01-28,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,206,85.0
2012-01-28,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,120,67.0
2012-01-28,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,127,69.0
2012-01-28,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,103,59.0
2012-01-28,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,85,52.0
2012-01-29,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,96,52.0
2012-01-29,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,73,50.0
2012-01-29,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,51,47.0
2012-01-29,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,21,21.0
2012-01-29,1,1,4,0,0,0,1,0.24,0.2576,0.3,0.0,5,2.0
2012-01-29,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,7,3.0
2012-01-29,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,5,4.0
2012-01-29,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,12,13.0
2012-01-29,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,70,32.0
2012-01-29,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,111,63.0
2012-01-29,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,191,129.0
2012-01-29,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,255,133.0
2012-01-29,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,288,185.0
2012-01-29,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,316,199.0
2012-01-29,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,280,182.0
2012-01-29,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,310,176.0
2012-01-29,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,322,155.0
2012-01-29,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,234,108.0
2012-01-29,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,168,121.0
2012-01-29,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,159,89.0
2012-01-29,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,111,74.0
2012-01-29,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,69,44.0
2012-01-29,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,64,58.0
2012-01-29,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,25,37.0
2012-01-30,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,10,19.0
2012-01-30,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,9,4.0
2012-01-30,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,7,2.0
2012-01-30,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,4,1.0
2012-01-30,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,5,1.0
2012-01-30,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,26,19.0
2012-01-30,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,80,42.0
2012-01-30,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,225,122.0
2012-01-30,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,493,272.0
2012-01-30,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,198,211.0
2012-01-30,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,85,149.0
2012-01-30,1,1,11,0,1,1,1,0.26,0.2576,0.38,0.0,99,62.0
2012-01-30,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,134,62.0
2012-01-30,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,132,37.0
2012-01-30,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,115,61.0
2012-01-30,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,138,74.0
2012-01-30,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,221,122.0
2012-01-30,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,438,276.0
2012-01-30,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,410,282.0
2012-01-30,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,306,220.0
2012-01-30,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,181,169.0
2012-01-30,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,162,120.0
2012-01-30,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,94,68.0
2012-01-30,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,52,37.0
2012-01-31,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,15,25.0
2012-01-31,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,8,9.0
2012-01-31,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,2,8.0
2012-01-31,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,2,3.0
2012-01-31,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,1,2.0
2012-01-31,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,22,26.0
2012-01-31,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,104,89.0
2012-01-31,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,279,232.0
2012-01-31,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,512,490.0
2012-01-31,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,261,255.0
2012-01-31,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,144,116.0
2012-01-31,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,139,153.0
2012-01-31,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,194,175.0
2012-01-31,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,198,203.0
2012-01-31,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,160,173.0
2012-01-31,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,177,208.0
2012-01-31,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,307,278.0
2012-01-31,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,559,515.0
2012-01-31,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,502,423.0
2012-01-31,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,328,331.0
2012-01-31,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,238,229.0
2012-01-31,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,165,172.0
2012-01-31,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,129,125.0
2012-01-31,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,63,99.0
2012-02-01,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,31,31.0
2012-02-01,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,4,13.0
2012-02-01,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,7,6.0
2012-02-01,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,3,1.0
2012-02-01,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,1,4.0
2012-02-01,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,18,33.0
2012-02-01,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,67,88.0
2012-02-01,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,208,257.0
2012-02-01,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,520,513.0
2012-02-01,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,276,236.0
2012-02-01,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,133,141.0
2012-02-01,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,143,157.0
2012-02-01,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,179,193.0
2012-02-01,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,186,212.0
2012-02-01,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,192,160.0
2012-02-01,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,194,155.0
2012-02-01,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,283,246.0
2012-02-01,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,539,470.0
2012-02-01,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,526,439.0
2012-02-01,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,335,316.0
2012-02-01,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,264,235.0
2012-02-01,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,233,185.0
2012-02-01,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,140,113.0
2012-02-01,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,97,66.0
2012-02-02,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,31,25.0
2012-02-02,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,17,21.0
2012-02-02,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,9,7.0
2012-02-02,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,2,6.0
2012-02-02,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,1,3.0
2012-02-02,1,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,19,28.0
2012-02-02,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,74,88.0
2012-02-02,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,205,239.0
2012-02-02,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,445,530.0
2012-02-02,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,228,274.0
2012-02-02,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,78,108.0
2012-02-02,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,105,111.0
2012-02-02,1,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,148,165.0
2012-02-02,1,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,137,173.0
2012-02-02,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,141,128.0
2012-02-02,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,174,164.0
2012-02-02,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,229,224.0
2012-02-02,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,450,413.0
2012-02-02,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,410,406.0
2012-02-02,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,327,313.0
2012-02-02,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,213,224.0
